(18, 36)	463	9.375
(10, 64)	464	16.244019838870503
(18, 38)	465	23.8496180430761
(18, 41)	466	31.5
(10, 66)	467	30.35302734375
(10, 67)	468	26.1053466796875
(6, 90)	469	-30.0
(6, 91)	470	-26.25
(3, 19)	471	3.0
(3, 101)	472	0
(10, 58)	473	41.14746093749932
(3, 26)	474	3.1171875
(1, 60)	475	12.0
(1, 61)	476	0
(1, 62)	477	0
(3, 102)	478	-15.0
(3, 97)	479	13.59375
(3, 103)	480	10.700576688505135
(6, 83)	481	-16.874542236328125
(3, 105)	482	9.704421043395996
(3, 106)	483	-0.84375
(2, 82)	484	-21
(2, 83)	485	-9.0
(2, 84)	486	-9
(2, 85)	487	-33
(6, 92)	488	-24.0
(4, 29)	489	-24.0
(7, 26)	490	-42.0
(1, 63)	491	3.0
(1, 69)	492	-19.5
(1, 70)	493	-24
(2, 86)	494	-33
(3, 108)	495	-36
(6, 94)	496	-33
(7, 21)	497	-48.315673828125
(1, 71)	498	0.0
(2, 87)	499	1.5
(2, 88)	500	-3
(2, 89)	501	-9
(6, 59)	502	-7.5
(6, 93)	503	-3
(6, 95)	504	-11.14453125
(1, 72)	505	-7.0693359375
(3, 109)	506	-21.0
(6, 58)	507	-27
(11, 32)	508	-27
(18, 44)	509	18.334162652492523
(18, 45)	510	20.274913888424635
(6, 57)	511	-36.0
(6, 96)	512	-18.75
(6, 97)	513	-30.0
(3, 110)	514	15.75
(3, 111)	515	0.0
(18, 47)	516	9.0
(10, 68)	517	18.1875
(6, 98)	518	18.36328125
(18, 48)	519	23.659017764799255
(18, 49)	520	33
(11, 33)	521	9.0
(18, 52)	522	33.75009800263421
(3, 114)	523	23.249344045694215
(18, 50)	524	25.5
(9, 16)	525	9.001464845146984
(3, 117)	526	17.25
(11, 36)	527	33.0
(3, 118)	528	30
(3, 119)	529	12
(18, 53)	530	9.0
(18, 24)	531	22.121947624802896
(10, 70)	532	12.57421875
(6, 100)	533	8.314453125
(6, 101)	534	3
(18, 46)	535	26.10335430017847
(1, 51)	536	-7.5
(1, 47)	537	0.0
(2, 90)	538	-4.5
(3, 121)	539	0
(6, 102)	540	0.0
(11, 17)	541	-3.234375
(11, 14)	542	-5.625
(20, 6)	543	33.48668221599169
(11, 37)	544	31.451632549794528
(11, 31)	545	48.005859196184375
(11, 34)	546	15.75
(11, 38)	547	47.24990542056895
(3, 115)	548	3.920379638671875
(18, 11)	549	23.23905632244144
(18, 54)	550	6.0
(20, 5)	551	35.81256151843549
(3, 123)	552	3.0
(10, 42)	553	7.5
(18, 56)	554	28.5
(3, 125)	555	-36
(6, 105)	556	-36.0
(10, 71)	557	-39.0
(10, 15)	558	-28.5
(18, 40)	559	5.625
(3, 126)	560	-6
(3, 127)	561	1.30078125
(3, 122)	562	13.244994873530231
