scenario,state_digest,methods,source_relation,frames,episodes,ood_frames,ood_ratio,mean_hp_my,mean_hp_enemy,mean_hp_margin,mean_hp_total,mean_game_progress,median_game_progress,mean_score_conditioned,synergy_frames,synergy_ood_ratio,gate_changed_ratio,gate_validation_ratio,gate_opportunity_ratio,mean_gate_confidence,mean_gate_advantage,mean_gate_candidate_visits,top_action_source,top_tuning_reason
sce-1m,43940514c7665763,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,114.0,117.0,-3.0,231.0,0.3076923076923077,0.3076923076923077,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,dc0f40158908a253,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,93.0,3.0,189.0,0.38461538461538464,0.38461538461538464,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,105136e1e56a7fdf,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,87.0,9.0,183.0,0.46153846153846156,0.46153846153846156,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,4049a52e5295324d,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,84.0,72.0,12.0,156.0,0.5384615384615384,0.5384615384615384,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,cb7cd4618b7ee802,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,72.0,54.0,18.0,126.0,0.6153846153846154,0.6153846153846154,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,aa44519f0d9d9378,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,66.0,42.0,24.0,108.0,0.6923076923076923,0.6923076923076923,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,ae60043bb5d512b7,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,60.0,27.0,33.0,87.0,0.7692307692307693,0.7692307692307693,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,dd5933f24c6778ae,Synergy,source_etg_supported,1,1,0,0.0,57.0,15.0,42.0,72.0,0.8461538461538461,0.8461538461538461,51.0,1,0.0,0.0,1.0,1.0,0.8738,0.0,46.0,kg_relaxed,etg_preferred
sce-1m,4047a19f8141a941,Synergy,source_etg_supported,1,1,0,0.0,57.0,3.0,54.0,60.0,0.9230769230769231,0.9230769230769231,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,b9ececf7b74dc086,Synergy,source_etg_supported,1,1,0,0.0,51.0,0.0,51.0,51.0,1.0,1.0,51.0,1,0.0,0.0,1.0,1.0,0.1,0.4527,1.0,kg_relaxed,etg_preferred
sce-1m,34d3fe515e51c169,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,114.0,117.0,-3.0,231.0,0.2857142857142857,0.2857142857142857,36.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,c5318eef2e2ec72f,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,93.0,3.0,189.0,0.35714285714285715,0.35714285714285715,36.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,618a450e97675f77,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,84.0,87.0,-3.0,171.0,0.42857142857142855,0.42857142857142855,36.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,496d4ad48bae9d9b,Synergy,source_etg_supported,1,1,0,0.0,69.0,60.0,9.0,129.0,0.5714285714285714,0.5714285714285714,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,cdf33528695e1043,Synergy,source_etg_supported,1,1,0,0.0,63.0,48.0,15.0,111.0,0.6428571428571429,0.6428571428571429,36.0,1,0.0,0.0,1.0,1.0,0.7597,0.0,59.0,diverge,etg_preferred
sce-1m,6463ca68580d1eff,Synergy,source_etg_supported,1,1,0,0.0,99.0,84.0,15.0,183.0,0.375,0.375,42.0,1,0.0,0.0,1.0,1.0,0.7929,0.0,58.0,diverge,etg_preferred
sce-1m,c583d155d0707842,Synergy,source_etg_supported,1,1,0,0.0,87.0,78.0,9.0,165.0,0.4375,0.4375,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,99a99ee2715c570e,Synergy,source_etg_supported,1,1,0,0.0,75.0,48.0,27.0,123.0,0.5625,0.5625,42.0,1,0.0,0.0,1.0,1.0,0.5384,-8.609,7.0,diverge,etg_preferred
sce-1m,28a40a8b7357ee2a,Synergy,source_etg_supported,1,1,0,0.0,66.0,39.0,27.0,105.0,0.625,0.625,42.0,1,0.0,0.0,1.0,1.0,0.1831,0.7357,2.0,diverge,etg_preferred
sce-1m,823ca06146257672,Synergy,source_etg_supported,1,1,0,0.0,60.0,39.0,21.0,99.0,0.6875,0.6875,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1m,a64b81e0bd22e04d,Synergy,source_etg_supported,1,1,0,0.0,54.0,15.0,39.0,69.0,0.8125,0.8125,42.0,1,0.0,0.0,1.0,1.0,0.8755,0.0,511.0,diverge,etg_preferred
sce-1m,37aa1cf5f2db1856,Synergy,source_etg_supported,1,1,0,0.0,48.0,15.0,33.0,63.0,0.875,0.875,42.0,1,0.0,0.0,1.0,1.0,0.8755,0.0,511.0,diverge,etg_preferred
sce-1m,5aa153e84bd70563,Synergy,source_etg_supported,1,1,0,0.0,42.0,0.0,42.0,42.0,1.0,1.0,42.0,1,0.0,1.0,1.0,1.0,0.8825,0.6708,430.0,tuning,confident_advantage
sce-1m,eddc491ff5c8c628,Synergy,source_etg_supported,1,1,0,0.0,156.0,162.0,-6.0,318.0,0.07692307692307693,0.07692307692307693,51.0,1,0.0,1.0,1.0,1.0,0.7418,37.922,442.0,tuning,confident_advantage
sce-1m,bd9680b955cb5727,Synergy,source_etg_supported,1,1,0,0.0,132.0,138.0,-6.0,270.0,0.15384615384615385,0.15384615384615385,51.0,1,0.0,0.0,1.0,1.0,0.1,6.8514,1.0,kg_relaxed,etg_preferred
sce-1m,09739778cb8b29cd,Synergy,source_etg_supported,1,1,0,0.0,132.0,138.0,-6.0,270.0,0.23076923076923078,0.23076923076923078,51.0,1,0.0,0.0,1.0,1.0,0.1,6.8514,1.0,kg_relaxed,etg_preferred
sce-1m,8e2fc501d082a378,Synergy,source_etg_supported,1,1,0,0.0,114.0,117.0,-3.0,231.0,0.3076923076923077,0.3076923076923077,51.0,1,0.0,0.0,1.0,1.0,0.1,14.8066,1.0,kg_relaxed,etg_preferred
sce-1m,d78b36a3a881c4ab,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,99.0,-3.0,195.0,0.38461538461538464,0.38461538461538464,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,3ae73123461f62c2,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,87.0,9.0,183.0,0.46153846153846156,0.46153846153846156,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,639a70d23f65119a,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,84.0,72.0,12.0,156.0,0.5384615384615384,0.5384615384615384,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,4efff80b06c79997,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,72.0,48.0,24.0,120.0,0.6153846153846154,0.6153846153846154,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,6f93ea474773cc81,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,72.0,42.0,30.0,114.0,0.6923076923076923,0.6923076923076923,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,001e5aed8e7f8f16,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,60.0,27.0,33.0,87.0,0.7692307692307693,0.7692307692307693,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,e851225de67e1265,Synergy,source_etg_supported,1,1,0,0.0,57.0,21.0,36.0,78.0,0.8461538461538461,0.8461538461538461,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,948a48250603c24e,Synergy,source_etg_supported,1,1,0,0.0,57.0,3.0,54.0,60.0,0.9230769230769231,0.9230769230769231,51.0,1,0.0,0.0,1.0,1.0,0.848,0.0,116.0,kg_relaxed,etg_preferred
sce-1m,53116002cb18f001,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,132.0,138.0,-6.0,270.0,0.15384615384615385,0.15384615384615385,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,6b1f63fbeab3f4fc,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,114.0,117.0,-3.0,231.0,0.3076923076923077,0.3076923076923077,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,f4e0d88320ef66dd,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,93.0,3.0,189.0,0.38461538461538464,0.38461538461538464,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,aaf4151e84a352ab,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,90.0,93.0,-3.0,183.0,0.46153846153846156,0.46153846153846156,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,19164f2868924504,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,84.0,72.0,12.0,156.0,0.5384615384615384,0.5384615384615384,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,0d7590c84aeb1932,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,72.0,54.0,18.0,126.0,0.6153846153846154,0.6153846153846154,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,41f8e2e5e4ee6e1f,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,66.0,48.0,18.0,114.0,0.6923076923076923,0.6923076923076923,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,ad29a5ff217b2e72,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,60.0,33.0,27.0,93.0,0.7692307692307693,0.7692307692307693,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,ae930a83bd719172,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,57.0,15.0,42.0,72.0,0.8461538461538461,0.8461538461538461,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,82b8f3cdda504264,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,51.0,15.0,36.0,66.0,0.9230769230769231,0.9230769230769231,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,c8cc0138fb3c13be,Synergy,source_etg_supported,1,1,0,0.0,51.0,0.0,51.0,51.0,1.0,1.0,51.0,1,0.0,0.0,1.0,1.0,0.1,10.1804,1.0,kg_relaxed,etg_preferred
sce-1m,f88cb920738a4512,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,138.0,138.0,0.0,276.0,0.125,0.125,36.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,5ff38980d93c885f,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,108.0,117.0,-9.0,225.0,0.25,0.25,36.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,aeea60c6d7b39d0b,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,99.0,-3.0,195.0,0.3125,0.3125,36.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,dfcd6b397a42d3e9,Synergy,source_etg_supported,1,1,0,0.0,81.0,81.0,0.0,162.0,0.375,0.375,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,9f7d57bcce7395c9,Synergy,source_etg_supported,1,1,0,0.0,81.0,72.0,9.0,153.0,0.4375,0.4375,36.0,1,0.0,0.0,1.0,1.0,0.1,9.3904,1.0,kg_relaxed,etg_preferred
sce-1m,1601acdf8108cd05,Synergy,source_etg_supported,1,1,0,0.0,69.0,66.0,3.0,135.0,0.5,0.5,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,80766769cf837035,Synergy,source_etg_supported,1,1,0,0.0,57.0,48.0,9.0,105.0,0.5625,0.5625,36.0,1,0.0,0.0,1.0,1.0,0.7631,0.0,35.0,diverge,etg_preferred
sce-1m,14d27604a4f5ac41,Synergy,source_etg_supported,1,1,0,0.0,54.0,39.0,15.0,93.0,0.625,0.625,36.0,1,0.0,0.0,1.0,1.0,0.1831,0.7406,2.0,diverge,etg_preferred
sce-1m,81116638c4f37112,Synergy,source_etg_supported,1,1,0,0.0,54.0,33.0,21.0,87.0,0.6875,0.6875,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1m,2018337ce2d4b205,Synergy,source_etg_supported,1,1,0,0.0,48.0,27.0,21.0,75.0,0.75,0.75,36.0,1,0.0,0.0,1.0,1.0,0.8569,0.0,429.0,diverge,etg_preferred
sce-1m,cebbfcfc4cef4fb4,Synergy,source_etg_supported,1,1,0,0.0,42.0,15.0,27.0,57.0,0.8125,0.8125,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1m,cc2f7508c1e73891,Synergy,source_etg_supported,1,1,0,0.0,42.0,9.0,33.0,51.0,0.875,0.875,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,d7cc9438551264fb,Synergy,source_etg_supported,1,1,0,0.0,36.0,3.0,33.0,39.0,0.9375,0.9375,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1m,4ffc160996125f98,Synergy,source_etg_supported,1,1,0,0.0,36.0,0.0,36.0,36.0,1.0,1.0,36.0,1,0.0,0.0,1.0,1.0,0.2,3.0246,2.0,kg_relaxed,etg_preferred
sce-1m,8783e54bcddc41be,Synergy,source_etg_supported,1,1,0,0.0,93.0,93.0,0.0,186.0,0.4,0.4,36.0,1,0.0,0.0,1.0,1.0,0.189,3.412,2.0,kg_relaxed,etg_preferred
sce-1m,056a1f77b8ac7749,Synergy,source_etg_supported,1,1,0,0.0,69.0,72.0,-3.0,141.0,0.6,0.6,36.0,1,0.0,0.0,1.0,1.0,0.7954,0.0,30.0,diverge,etg_preferred
sce-1m,1c4c92d7d566d50c,Synergy,source_etg_supported,1,1,0,0.0,57.0,54.0,3.0,111.0,0.6666666666666666,0.6666666666666666,36.0,1,0.0,0.0,1.0,1.0,0.1,19.4383,1.0,kg_relaxed,etg_preferred
sce-1m,dac57045452fbb16,Synergy,source_etg_supported,1,1,0,0.0,51.0,39.0,12.0,90.0,0.7333333333333333,0.7333333333333333,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-1m,07dbc707611ab5cb,Synergy,source_etg_supported,1,1,0,0.0,45.0,33.0,12.0,78.0,0.8,0.8,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-1m,4133ccf1555dff55,Synergy,source_etg_supported,1,1,0,0.0,39.0,21.0,18.0,60.0,0.8666666666666667,0.8666666666666667,36.0,1,0.0,0.0,1.0,1.0,0.1567,13.523,2.0,diverge,etg_preferred
sce-1m,32bdb9a30f743729,Synergy,source_etg_supported,1,1,0,0.0,39.0,3.0,36.0,42.0,0.9333333333333333,0.9333333333333333,36.0,1,0.0,0.0,1.0,1.0,0.1,4.8064,1.0,kg_relaxed,etg_preferred
sce-1m,1967bc3591ce4e63,Synergy,source_etg_supported,1,1,0,0.0,36.0,0.0,36.0,36.0,1.0,1.0,36.0,1,0.0,1.0,1.0,1.0,0.8825,0.6857,431.0,tuning,confident_advantage
sce-1m,05546eea54332767,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,126.0,138.0,-12.0,264.0,0.25,0.25,57.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,9322202a856f2162,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,90.0,93.0,-3.0,183.0,0.5,0.5,57.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-1m,7eaf0fa0daba1a37,Synergy,source_etg_supported,1,1,0,0.0,72.0,54.0,18.0,126.0,0.6666666666666666,0.6666666666666666,57.0,1,0.0,0.0,1.0,1.0,0.7482,0.0,18.0,kg_relaxed,etg_preferred
sce-1m,898a3500db263648,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,66.0,36.0,30.0,102.0,0.75,0.75,57.0,1,1.0,0.0,0.0,0.0,0.0,0.0,,ood,high_ood=0.368
sce-2,3a6fdaffb86c6141,"ETG-only,Synergy",source_etg_supported,5,5,0,0.0,180.0,180.0,0.0,360.0,0.0,0.0,79.2,2,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,75f60d06704ca700,"ETG-only,Synergy",source_etg_supported,3,3,0,0.0,156.0,156.0,0.0,312.0,0.0909090909090909,0.09090909090909091,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-2,136f1dfbd26d8848,"ETG-only,Synergy",source_etg_supported,2,2,0,0.0,156.0,135.0,21.0,291.0,0.18181818181818182,0.18181818181818182,81.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_follow,etg_first_protected_source
sce-2,7f1416a82a3d0424,Synergy,source_etg_supported,1,1,0,0.0,138.0,129.0,9.0,267.0,0.2727272727272727,0.2727272727272727,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,450026b8e44249b3,Synergy,source_etg_supported,1,1,0,0.0,126.0,111.0,15.0,237.0,0.36363636363636365,0.36363636363636365,78.0,1,0.0,0.0,1.0,1.0,0.7209,0.0,27.0,kg_relaxed,etg_preferred
sce-2,2e2542af5bc2cc78,Synergy,source_etg_supported,1,1,0,0.0,120.0,90.0,30.0,210.0,0.45454545454545453,0.45454545454545453,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,51a132dcc01c9d92,Synergy,source_etg_supported,1,1,0,0.0,108.0,78.0,30.0,186.0,0.5454545454545454,0.5454545454545454,78.0,1,0.0,1.0,1.0,1.0,0.3449,1.6314,4.0,tuning,confident_advantage
sce-2,1360d9a04742e8a6,Synergy,source_etg_supported,1,1,0,0.0,96.0,66.0,30.0,162.0,0.6363636363636364,0.6363636363636364,78.0,1,0.0,0.0,1.0,1.0,0.8639,0.0,20.0,diverge,etg_preferred
sce-2,86d5c0ccdea0a945,Synergy,source_etg_supported,1,1,0,0.0,90.0,42.0,48.0,132.0,0.7272727272727273,0.7272727272727273,78.0,1,0.0,0.0,1.0,1.0,0.5907,0.0,7.0,kg_relaxed,etg_preferred
sce-2,e48a0b1425ddd6a8,Synergy,source_etg_supported,1,1,0,0.0,84.0,33.0,51.0,117.0,0.8181818181818182,0.8181818181818182,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,412e7086b18fb9f6,Synergy,source_etg_supported,1,1,0,0.0,78.0,21.0,57.0,99.0,0.9090909090909091,0.9090909090909091,78.0,1,0.0,0.0,1.0,1.0,0.8488,0.0,127.0,diverge,etg_preferred
sce-2,090dccbd132a36de,Synergy,source_etg_supported,1,1,0,0.0,78.0,0.0,78.0,78.0,1.0,1.0,78.0,1,0.0,0.0,1.0,1.0,0.8672,0.0,79.0,kg_relaxed,etg_preferred
sce-2,def8aad24fde2286,"ETG-only,Synergy",source_etg_supported,3,3,0,0.0,180.0,180.0,0.0,360.0,0.0,0.0,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,d013f104321f5fd9,Synergy,source_etg_supported,1,1,0,0.0,156.0,156.0,0.0,312.0,0.08333333333333333,0.08333333333333333,75.0,1,0.0,0.0,1.0,1.0,0.8053,0.0,110.0,kg_relaxed,etg_preferred
sce-2,6f797e9c1d608b86,Synergy,source_etg_supported,1,1,0,0.0,144.0,135.0,9.0,279.0,0.16666666666666666,0.16666666666666666,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,f8b0b52ea0a21e11,Synergy,source_etg_supported,1,1,0,0.0,132.0,135.0,-3.0,267.0,0.25,0.25,75.0,1,0.0,0.0,1.0,1.0,0.2586,0.0,3.0,kg_relaxed,etg_preferred
sce-2,7a3776f45f38c420,Synergy,source_etg_supported,1,1,0,0.0,120.0,111.0,9.0,231.0,0.3333333333333333,0.3333333333333333,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,34988f54ee9044e5,Synergy,source_etg_supported,1,1,0,0.0,108.0,90.0,18.0,198.0,0.4166666666666667,0.4166666666666667,75.0,1,0.0,1.0,1.0,1.0,0.768,2.8735,18.0,tuning,confident_advantage
sce-2,c60a91879e394cff,Synergy,source_etg_supported,1,1,0,0.0,102.0,78.0,24.0,180.0,0.5,0.5,75.0,1,0.0,1.0,1.0,1.0,0.768,2.8735,18.0,tuning,confident_advantage
sce-2,ca1c1c2713a29c89,Synergy,synergy_selected_outside_source_etg,1,1,1,1.0,96.0,66.0,30.0,162.0,0.5833333333333334,0.5833333333333334,75.0,1,1.0,0.0,1.0,1.0,0.2646,0.0,3.0,ood,etg_preferred
sce-2,ae0698e029c976f5,Synergy,source_etg_supported,1,1,0,0.0,84.0,45.0,39.0,129.0,0.6666666666666666,0.6666666666666666,75.0,1,0.0,0.0,1.0,1.0,0.8569,0.0,78.0,diverge,etg_preferred
sce-2,4cd0f8d352eef2a8,Synergy,source_etg_supported,1,1,0,0.0,78.0,27.0,51.0,105.0,0.75,0.75,75.0,1,0.0,0.0,1.0,1.0,0.8744,0.0,17.0,kg_relaxed,etg_preferred
sce-2,6796722bca3e357d,Synergy,source_etg_supported,1,1,0,0.0,78.0,15.0,63.0,93.0,0.8333333333333334,0.8333333333333334,75.0,1,0.0,0.0,1.0,1.0,0.4145,0.0,5.0,kg_relaxed,etg_preferred
sce-2,98c6ff2a8f705a1d,Synergy,source_etg_supported,1,1,0,0.0,75.0,3.0,72.0,78.0,0.9166666666666666,0.9166666666666666,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,d70f30987a76cade,Synergy,source_etg_supported,1,1,0,0.0,75.0,0.0,75.0,75.0,1.0,1.0,75.0,1,0.0,0.0,1.0,1.0,0.8383,0.0,61.0,kg_relaxed,etg_preferred
sce-2,9232dffb5562ea8e,"ETG-only,Synergy",source_etg_supported,2,2,0,0.0,180.0,180.0,0.0,360.0,0.0,0.0,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,74f1eb3118246f9c,Synergy,source_etg_supported,1,1,0,0.0,156.0,156.0,0.0,312.0,0.09090909090909091,0.09090909090909091,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,240665d056c86523,Synergy,source_etg_supported,1,1,0,0.0,144.0,135.0,9.0,279.0,0.18181818181818182,0.18181818181818182,75.0,1,0.0,1.0,1.0,1.0,0.8116,7.2407,15.0,tuning,confident_advantage
sce-2,4373c8a2e7a9b3a3,Synergy,source_etg_supported,1,1,0,0.0,132.0,129.0,3.0,261.0,0.2727272727272727,0.2727272727272727,75.0,1,0.0,0.0,1.0,1.0,0.1,3.9316,1.0,diverge,etg_preferred
sce-2,2afecb3bb5fdcbc2,Synergy,source_etg_supported,1,1,0,0.0,120.0,111.0,9.0,231.0,0.36363636363636365,0.36363636363636365,75.0,1,0.0,1.0,1.0,1.0,0.762,4.0691,14.0,tuning,confident_advantage
sce-2,74a3430eb9618274,Synergy,source_etg_supported,1,1,0,0.0,108.0,90.0,18.0,198.0,0.45454545454545453,0.45454545454545453,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,17c9146bffd48464,Synergy,source_etg_supported,1,1,0,0.0,96.0,72.0,24.0,168.0,0.5454545454545454,0.5454545454545454,75.0,1,0.0,0.0,1.0,1.0,0.8564,0.0,27.0,kg_relaxed,etg_preferred
sce-2,8a237a17325f55fb,Synergy,source_etg_supported,1,1,0,0.0,96.0,66.0,30.0,162.0,0.6363636363636364,0.6363636363636364,75.0,1,0.0,0.0,1.0,1.0,0.8564,0.0,27.0,kg_relaxed,etg_preferred
sce-2,87cbfdee268896cc,Synergy,source_etg_supported,1,1,0,0.0,84.0,45.0,39.0,129.0,0.7272727272727273,0.7272727272727273,75.0,1,0.0,0.0,1.0,1.0,0.8571,0.0,58.0,kg_relaxed,etg_preferred
sce-2,8ceb001c96c742c2,Synergy,source_etg_supported,2,1,0,0.0,78.0,21.0,57.0,99.0,0.8636363636363636,0.8636363636363636,75.0,2,0.0,0.0,0.5,0.5,0.4374,0.0,44.0,diverge,etg_first_protected_source
sce-2,dd997cac3a340e4c,Synergy,source_etg_supported,1,1,0,0.0,75.0,0.0,75.0,75.0,1.0,1.0,75.0,1,0.0,0.0,1.0,1.0,0.8758,0.0,157.0,kg_relaxed,etg_preferred
sce-2,cba0ca18d0ca7b90,"ETG-only,Synergy",source_etg_supported,5,5,0,0.0,180.0,180.0,0.0,360.0,0.0,0.0,72.6,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,47ce7de6f9bc87a3,Synergy,source_etg_supported,1,1,0,0.0,156.0,156.0,0.0,312.0,0.09090909090909091,0.09090909090909091,78.0,1,0.0,0.0,1.0,1.0,0.1,7.8871,1.0,kg_relaxed,etg_preferred
sce-2,1017d449bc50f3db,Synergy,source_etg_supported,1,1,0,0.0,150.0,135.0,15.0,285.0,0.18181818181818182,0.18181818181818182,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,0ce7aa29f9210d85,Synergy,source_etg_supported,1,1,0,0.0,138.0,129.0,9.0,267.0,0.2727272727272727,0.2727272727272727,78.0,1,0.0,1.0,1.0,1.0,0.444,2.9308,5.0,tuning,confident_advantage
sce-2,ffa8ca025d007be9,Synergy,source_etg_supported,1,1,0,0.0,120.0,111.0,9.0,231.0,0.36363636363636365,0.36363636363636365,78.0,1,0.0,1.0,1.0,1.0,0.8196,2.5671,36.0,tuning,confident_advantage
sce-2,064d92989c7da701,Synergy,source_etg_supported,1,1,0,0.0,114.0,90.0,24.0,204.0,0.45454545454545453,0.45454545454545453,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,kg_plan,etg_first_protected_source
sce-2,34fdf5182a397124,Synergy,source_etg_supported,1,1,0,0.0,102.0,78.0,24.0,180.0,0.5454545454545454,0.5454545454545454,78.0,1,0.0,0.0,1.0,1.0,0.8695,0.0,12.0,kg_relaxed,etg_preferred
