method,scenario,experiment_id,eval_name,repeat,episode_id,line_no_read,line_no_selected,score,score_selected_csv,result,win,frame_count,selected_rank,counterpart_rank,selection_tier,counterpart_rule,selected_source_file
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,245,245,245,24.0,24.0,Win,1.0,14,,92.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,248,248,248,51.0,51.0,Win,1.0,14,,49.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,249,249,249,18.0,18.0,Win,1.0,14,,99.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,250,250,250,42.0,42.0,Win,1.0,15,,66.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,254,254,254,18.0,18.0,Win,1.0,14,,100.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,258,258,258,24.0,24.0,Win,1.0,14,,93.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,264,264,264,51.0,51.0,Win,1.0,14,,50.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,267,267,267,24.0,24.0,Win,1.0,14,,94.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,270,270,270,63.0,63.0,Win,1.0,14,,7.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,271,271,271,51.0,51.0,Win,1.0,14,,51.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,274,274,274,57.0,57.0,Win,1.0,14,,31.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,275,275,275,36.0,36.0,Win,1.0,14,,72.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,283,283,283,33.0,33.0,Win,1.0,14,,76.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,287,287,287,51.0,51.0,Win,1.0,14,,52.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,289,289,289,30.0,30.0,Win,1.0,14,,80.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,292,292,292,57.0,57.0,Win,1.0,14,,32.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,294,294,294,63.0,63.0,Win,1.0,13,,8.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2m,sce2m_etg_run_0072,eval_run_0072_web_batch_20260622_141137,repeat_001,300,300,300,33.0,33.0,Win,1.0,14,,77.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,3,3,3,33.0,33.0,Win,1.0,24,,86.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,5,5,5,39.0,39.0,Win,1.0,25,,77.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,6,6,6,36.0,36.0,Win,1.0,28,,83.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,7,7,7,21.0,21.0,Win,1.0,32,,98.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,9,9,9,48.0,48.0,Win,1.0,28,,63.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,13,13,13,45.0,45.0,Win,1.0,28,,68.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,14,14,14,69.0,69.0,Win,1.0,24,,22.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,24,24,24,81.0,81.0,Win,1.0,25,,5.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,27,27,27,66.0,66.0,Win,1.0,25,,31.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,28,28,28,78.0,78.0,Win,1.0,25,,7.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,30,30,30,69.0,69.0,Win,1.0,22,,23.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,31,31,31,63.0,63.0,Win,1.0,25,,38.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,39,39,39,24.0,24.0,Win,1.0,34,,94.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,43,43,43,66.0,66.0,Win,1.0,22,,32.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,45,45,45,72.0,72.0,Win,1.0,25,,16.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,52,52,52,57.0,57.0,Win,1.0,25,,48.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,56,56,56,57.0,57.0,Win,1.0,27,,49.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,58,58,58,75.0,75.0,Win,1.0,26,,9.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,61,61,61,30.0,30.0,Win,1.0,30,,90.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,64,64,64,60.0,60.0,Win,1.0,24,,41.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,65,65,65,60.0,60.0,Win,1.0,22,,42.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,67,67,67,48.0,48.0,Win,1.0,25,,64.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,68,68,68,57.0,57.0,Win,1.0,24,,50.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,72,72,72,75.0,75.0,Win,1.0,23,,10.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,75,75,75,39.0,39.0,Win,1.0,23,,78.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,76,76,76,54.0,54.0,Win,1.0,27,,56.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,78,78,78,33.0,33.0,Win,1.0,27,,87.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,79,79,79,48.0,48.0,Win,1.0,34,,65.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,94,94,94,51.0,51.0,Win,1.0,24,,58.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,95,95,95,60.0,60.0,Win,1.0,27,,43.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,98,98,98,24.0,24.0,Win,1.0,26,,95.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,99,99,99,66.0,66.0,Win,1.0,25,,33.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,105,105,105,51.0,51.0,Win,1.0,23,,59.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,106,106,106,69.0,69.0,Win,1.0,19,,24.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,111,111,111,66.0,66.0,Win,1.0,26,,34.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,115,115,115,72.0,72.0,Win,1.0,25,,17.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,118,118,118,39.0,39.0,Win,1.0,23,,79.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,125,125,125,24.0,24.0,Win,1.0,23,,96.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,127,127,127,96.0,96.0,Win,1.0,29,,1.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,133,133,133,87.0,87.0,Win,1.0,29,,2.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,134,134,134,75.0,75.0,Win,1.0,24,,11.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,138,138,138,57.0,57.0,Win,1.0,26,,51.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,139,139,139,69.0,69.0,Win,1.0,26,,25.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,143,143,143,36.0,36.0,Win,1.0,30,,84.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,149,149,149,69.0,69.0,Win,1.0,24,,26.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,152,152,152,57.0,57.0,Win,1.0,28,,52.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,154,154,154,51.0,51.0,Win,1.0,23,,60.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,156,156,156,27.0,27.0,Win,1.0,24,,92.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,158,158,158,60.0,60.0,Win,1.0,28,,44.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,160,160,160,72.0,72.0,Win,1.0,22,,18.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,162,162,162,45.0,45.0,Win,1.0,22,,69.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,164,164,164,84.0,84.0,Win,1.0,25,,3.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,165,165,165,57.0,57.0,Win,1.0,28,,53.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,166,166,166,48.0,48.0,Win,1.0,29,,66.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,167,167,167,45.0,45.0,Win,1.0,28,,70.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,170,170,170,60.0,60.0,Win,1.0,37,,45.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,171,171,171,54.0,54.0,Win,1.0,29,,57.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,174,174,174,72.0,72.0,Win,1.0,25,,19.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,181,181,181,42.0,42.0,Win,1.0,30,,74.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,182,182,182,42.0,42.0,Win,1.0,72,,75.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,186,186,186,45.0,45.0,Win,1.0,30,,71.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,187,187,187,66.0,66.0,Win,1.0,27,,35.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,192,192,192,66.0,66.0,Win,1.0,22,,36.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,193,193,193,69.0,69.0,Win,1.0,27,,27.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,197,197,197,21.0,21.0,Win,1.0,27,,99.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,201,201,201,3.0,3.0,Win,1.0,34,,100.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,204,204,204,69.0,69.0,Win,1.0,25,,28.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,206,206,206,57.0,57.0,Win,1.0,20,,54.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,207,207,207,45.0,45.0,Win,1.0,27,,72.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,215,215,215,39.0,39.0,Win,1.0,29,,80.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,217,217,217,66.0,66.0,Win,1.0,27,,37.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,218,218,218,69.0,69.0,Win,1.0,28,,29.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,219,219,219,60.0,60.0,Win,1.0,28,,46.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,221,221,221,33.0,33.0,Win,1.0,28,,88.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,222,222,222,81.0,81.0,Win,1.0,25,,6.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,225,225,225,60.0,60.0,Win,1.0,23,,47.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,227,227,227,36.0,36.0,Win,1.0,28,,85.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,230,230,230,57.0,57.0,Win,1.0,20,,55.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,231,231,231,78.0,78.0,Win,1.0,25,,8.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,232,232,232,51.0,51.0,Win,1.0,21,,61.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,233,233,233,63.0,63.0,Win,1.0,25,,39.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,243,243,243,48.0,48.0,Win,1.0,22,,67.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,248,248,248,24.0,24.0,Win,1.0,34,,97.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,249,249,249,39.0,39.0,Win,1.0,26,,81.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,254,254,254,75.0,75.0,Win,1.0,25,,12.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,264,264,264,45.0,45.0,Win,1.0,22,,73.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,271,271,271,72.0,72.0,Win,1.0,26,,20.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,275,275,275,63.0,63.0,Win,1.0,27,,40.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,277,277,277,39.0,39.0,Win,1.0,30,,82.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,280,280,280,72.0,72.0,Win,1.0,25,,21.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,283,283,283,27.0,27.0,Win,1.0,30,,93.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,284,284,284,69.0,69.0,Win,1.0,27,,30.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,286,286,286,75.0,75.0,Win,1.0,25,,13.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,287,287,287,75.0,75.0,Win,1.0,25,,14.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,289,289,289,51.0,51.0,Win,1.0,22,,62.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,292,292,292,42.0,42.0,Win,1.0,25,,76.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,294,294,294,30.0,30.0,Win,1.0,31,,91.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-3,sce3_etg_run_0070,eval_run_0070_web_batch_20260622_141137,repeat_001,297,297,297,75.0,75.0,Win,1.0,25,,15.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
