(20, 9)	352	-17.76571563631296
(9, 38)	353	-27
(10, 19)	354	-24
(14, 48)	355	-45
(14, 51)	356	-45
(14, 52)	357	-12.0
(15, 23)	358	-12.0
(2, 82)	359	-6.5390625
(2, 83)	360	-5.952095032297457
(4, 16)	361	-21.75121112074703
(6, 34)	362	-0.04706291795776529
(6, 37)	363	-2.8498015254735947
(18, 6)	364	23.953125
(6, 38)	365	-15.509801963359317
(6, 39)	366	-12.017721187411704
(1, 96)	367	-27.0
(13, 36)	368	-33
(17, 18)	369	-31.5
(6, 40)	370	-33
(2, 9)	371	-2.808648884296316
(3, 47)	372	4.475960251644621
(20, 10)	373	12.164498537100542
(20, 11)	374	19.75474652851699
(6, 41)	375	-3.0
(3, 18)	376	-13.4296875
(3, 50)	377	-19.60233287885785
(3, 48)	378	-17.67333984375
(2, 89)	379	-27.0
(2, 23)	380	-5.993661666968739
(6, 43)	381	-3.956206936831544
(6, 44)	382	-13.389937162399292
(6, 22)	383	-15.953499465931792
(6, 45)	384	-20.4371337890625
(1, 98)	385	11.99926757812377
(13, 6)	386	5.9070281982421875
(13, 37)	387	-3.0000001788644126
(13, 38)	388	10.237738609313965
(13, 39)	389	9
(2, 92)	390	-6
(6, 46)	391	1.125
(4, 8)	392	-19.854489011915206
(20, 12)	393	23.21493693657547
(20, 13)	394	38.9970645904541
(2, 93)	395	-14.9937744140625
(3, 52)	396	-16.908957481384277
(3, 53)	397	-20.56577698874753
(1, 99)	398	0
(1, 100)	399	0.0
(9, 47)	400	-3
(9, 48)	401	-9.0
(2, 94)	402	-32.0625
(7, 5)	403	-16.22113883161349
(2, 75)	404	-17.66015625
(3, 39)	405	-25.653865814208984
(20, 14)	406	-1.423444736389591
(9, 49)	407	-3
(9, 50)	408	-15
(10, 20)	409	-21.0
(1, 97)	410	-13.125
(13, 41)	411	-4.2421875
(13, 42)	412	-9
(13, 43)	413	-18.0
(17, 19)	414	-24
(17, 20)	415	-9.0
(17, 21)	416	-18
(6, 23)	417	5.479873202741146
(2, 101)	418	-28.990374288447114
(2, 102)	419	-33.234375
(2, 97)	420	-27.46875
(6, 49)	421	-5.4375
(17, 4)	422	11.490259930780892
(6, 53)	423	9.09375
(3, 51)	424	26.154998255983184
(6, 29)	425	-23.9970703125
(9, 51)	426	-31.875
(9, 52)	427	-18.57421875
(2, 88)	428	-0.31901502725154124
(1, 27)	429	-25.125
(6, 55)	430	20.25
(2, 72)	431	-18.2578125
(2, 109)	432	-9.938789616356956
(2, 105)	433	-30
(6, 9)	434	-2.96484375
(6, 56)	435	-42.0
(3, 34)	436	-37.5
(5, 5)	437	-42.0
(1, 103)	438	-36
(1, 104)	439	-36
(9, 55)	440	-30.0
(2, 112)	441	-29.0625
(14, 56)	442	-48.0
(3, 58)	443	-42
