idx,map_id,method,method_group,experiment_id,archive_id,source_run,trial_id,evaluation_id,episode_id,trial_number,result,score,return,battle_won,source_file,bktree_path,unified_bktree_path,state_id_sequence_length,unified_state_id_sequence_length,unified_reconstructed_state_count,unified_missing_state_count,state_id_sequence_text,unified_state_id_sequence_text,unified_state_status_sequence_text,unified_state_source_sequence_text
222,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,95,,Win,48.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 22 24 53 36 80 80 180 301 17 206 228 228 149 21,0 1 22 24 53 36 80 80 180 301 17 206 228 228 149 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 22 24 53 36 80 80 180 301 17 206 228 228 149 21
223,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,94,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,15,15,0,0,0 1 94 155 118 118 119 119 295 295 296 78 159 10 11,0 1 94 155 118 118 119 119 295 295 296 78 159 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 94 155 118 118 119 119 295 295 296 78 159 10 11
224,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,5,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 23 41 42 42 43 43 44 45 39 46 46 31 47 32,0 1 23 41 42 42 43 43 44 45 39 46 46 31 47 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 23 41 42 42 43 43 44 45 39 46 46 31 47 32
225,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,17,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 13 13 14 14 15 15 16 16 17 17 114 19 19 32,0 1 13 13 14 14 15 15 16 16 17 17 114 19 19 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 13 13 14 14 15 15 16 16 17 17 114 19 19 32
226,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,18,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 22 24 53 36 54 115 110 116 116 114 112 117 117 32,0 1 22 24 53 36 54 115 110 116 116 114 112 117 117 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 22 24 53 36 54 115 110 116 116 114 112 117 117 32
227,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,32,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 22 22 24 26 26 164 164 110 110 116 46 112 31 47 32,0 22 22 24 26 26 164 164 110 110 116 46 112 31 47 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 22 22 24 26 26 164 164 110 110 116 46 112 31 47 32
228,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,34,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 94 155 105 105 96 54 55 169 170 171 73 19 74 172,0 1 94 155 105 105 96 54 55 169 170 171 73 19 74 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 94 155 105 105 96 54 55 169 170 171 73 19 74 172
229,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,39,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 33 69 52 181 181 178 182 166 183 168 168 159 10 10 11,0 33 69 52 181 181 178 182 166 183 168 168 159 10 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 33 69 52 181 181 178 182 166 183 168 168 159 10 10 11
230,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,50,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 1 41 75 152 43 175 214 153 215 196 109 31 47 32,0 1 1 41 75 152 43 175 214 153 215 196 109 31 47 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 1 41 75 152 43 175 214 153 215 196 109 31 47 32
231,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,60,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 1 2 3 3 4 119 5 195 78 142 154 233 10 11,0 1 1 2 3 3 4 119 5 195 78 142 154 233 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 1 2 3 3 4 119 5 195 78 142 154 233 10 11
232,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,84,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 13 13 14 14 15 15 145 145 17 18 18 213 74 271,0 1 13 13 14 14 15 15 145 145 17 18 18 213 74 271,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 13 13 14 14 15 15 145 145 17 18 18 213 74 271
233,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,99,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 22 22 24 105 307 225 225 231 308 309 309 288 31 31 32,0 22 22 24 105 307 225 225 231 308 309 309 288 31 31 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 22 22 24 105 307 225 225 231 308 309 309 288 31 31 32
234,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,100,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 22 23 24 36 36 80 80 240 240 310 83 112 229 229 32,0 22 23 24 36 36 80 80 240 240 310 83 112 229 229 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 22 23 24 36 36 80 80 240 240 310 83 112 229 229 32
235,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,43,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 1 94 34 36 36 37 194 77 195 39 196 40 162 68 10 11,0 1 94 34 36 36 37 194 77 195 39 196 40 162 68 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 94 34 36 36 37 194 77 195 39 196 40 162 68 10 11
236,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,51,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 33 52 52 26 26 54 54 71 216 135 168 168 213 213 10 11,0 33 52 52 26 26 54 54 71 216 135 168 168 213 213 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 33 52 52 26 26 54 54 71 216 135 168 168 213 213 10 11
237,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,80,,Win,45.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 33 33 34 36 36 37 37 281 140 49 161 161 213 213 74 113,0 33 33 34 36 36 37 37 281 140 49 161 161 213 213 74 113,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 33 33 34 36 36 37 37 281 140 49 161 161 213 213 74 113
238,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,10,,Win,42.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 33 69 34 35 35 70 70 71 71 17 72 73 19 74 21,0 33 69 34 35 35 70 70 71 71 17 72 73 19 74 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 33 69 34 35 35 70 70 71 71 17 72 73 19 74 21
239,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,41,,Win,42.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 22 24 25 26 27 27 110 191 111 18 67 19 19 21,0 1 22 24 25 26 27 27 110 191 111 18 67 19 19 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 22 24 25 26 27 27 110 191 111 18 67 19 19 21
240,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,6,,Win,42.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 33 33 34 35 36 37 48 16 16 49 50 50 51 20 20 21,0 33 33 34 35 36 37 48 16 16 49 50 50 51 20 20 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 33 33 34 35 36 37 48 16 16 49 50 50 51 20 20 21
241,MarineMicro_MvsM_4_dist,QMIX,PyMARL,qmix_MarineMicro_MvsM_4_dist_train_run_0002,qmix_checkpoint_eval_20260527_sacred_1-12,qmix_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,55,,Win,42.0,20.0,True,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/qmix_checkpoint_eval_20260527_sacred_1-12/qmix_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 219 219 2 3 75 43 63 220 221 45 222 67 19 19 20 21,0 219 219 2 3 75 43 63 220 221 45 222 67 19 19 20 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 219 219 2 3 75 43 63 220 221 45 222 67 19 19 20 21
